Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_left,void,40,21,14.071,0.97,0.869,0.84,0.375,10.542,2.562,5.171
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_left,void,41,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_left,void,42,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_left,void,43,40,31.485,0.983,1.304,0.8,0.417,17.108,3.168,7.136
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,part,0,38626,4152.732,0.122,-0.654,0.76,0.743,279.468,277.375,221.766
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,1,143,48.799,0.741,1.276,0.941,0.627,17.693,11.871,13.493
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,2,129,54.592,0.923,-1.274,0.878,0.51,22.14,8.532,12.816
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,3,327,84.669,0.892,-1.338,0.929,0.505,32.544,14.718,20.405
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,4,248,70.042,0.848,-1.416,0.922,0.574,26.028,13.789,17.77
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,5,188,59.113,0.851,0.908,0.94,0.522,22.777,11.948,15.472
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,6,48,30.627,0.98,0.875,0.923,0.312,17.559,3.499,7.818
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,7,242,76.77,0.937,-1.359,0.91,0.508,31.665,11.075,17.553
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,8,380,77.355,0.387,0.136,0.952,0.661,23.995,22.13,21.996
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,9,403,81.255,0.512,0.899,0.944,0.596,25.716,22.084,22.652
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,10,33,26.556,0.981,0.585,0.846,0.344,14.724,2.878,6.482
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,11,376,83.77,0.749,0.134,0.931,0.57,28.697,19.018,21.88
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,12,353,86.947,0.884,-0.845,0.927,0.435,32.912,15.377,21.2
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,13,483,88.669,0.596,0.885,0.956,0.617,29.063,23.334,24.799
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,14,259,92.527,0.972,0.172,0.884,0.463,39.906,9.319,18.16
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,15,389,106.876,0.949,0.18,0.9,0.46,42.839,13.522,22.255
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,16,387,91.841,0.895,-1.338,0.915,0.523,35.441,15.809,22.198
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,17,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,18,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,19,196,70.805,0.942,-0.983,0.883,0.382,29.189,9.82,15.797
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,20,626,106.912,0.743,-1.328,0.944,0.588,36.503,24.426,28.232
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,21,622,115.74,0.891,-1.136,0.933,0.517,44.207,20.094,28.142
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,22,163,58.178,0.935,-0.13,0.906,0.627,25.155,8.911,14.406
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,23,251,76.184,0.92,0.575,0.913,0.465,30.493,11.964,17.877
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,24,622,114.912,0.893,-1.156,0.945,0.536,44.566,20.018,28.142
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,25,438,83.598,0.348,-0.061,0.965,0.649,25.688,24.081,23.615
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,26,391,87.77,0.841,0.554,0.938,0.548,32.264,17.478,22.312
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,27,364,77.598,0.792,0.894,0.953,0.607,28.734,17.527,21.528
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,28,68,32.899,0.821,-0.093,0.907,0.654,12.88,7.352,9.305
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,29,370,80.77,0.812,1.508,0.937,0.628,29.698,17.332,21.705
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,30,323,81.598,0.879,1.169,0.928,0.521,31.049,14.79,20.279
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,31,446,87.841,0.36,0.763,0.945,0.59,26.377,24.611,23.83
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,32,107,47.213,0.935,-0.291,0.884,0.51,20.533,7.304,11.672
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,33,335,79.598,0.825,0.627,0.936,0.539,29.053,16.412,20.653
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,34,378,79.012,0.652,-0.501,0.945,0.609,26.524,20.118,21.938
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,35,420,83.841,0.577,0.273,0.946,0.603,27.198,22.213,23.125
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,36,286,81.154,0.921,0.984,0.914,0.384,32.694,12.741,19.083
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,37,449,89.255,0.801,0.955,0.959,0.579,32.728,19.581,23.91
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,38,192,61.698,0.894,1.397,0.937,0.615,24.642,11.041,15.635
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,39,109,46.213,0.903,-1.214,0.893,0.522,18.941,8.139,11.781
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,40,89,46.971,0.956,1.448,0.864,0.578,20.726,6.098,10.645
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,41,216,65.698,0.869,1.406,0.943,0.615,25.081,12.405,16.584
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,42,133,55.456,0.945,1.301,0.905,0.532,23.773,7.766,13.013
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_left,void,43,109,46.592,0.905,-1.262,0.893,0.545,18.834,8.001,11.781
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,part,0,38858,4140.46,0.111,-1.431,0.769,0.713,276.468,274.773,222.431
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,1,106,42.971,0.841,1.373,0.898,0.624,16.509,8.929,11.617
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,2,84,41.556,0.923,-1.415,0.866,0.583,17.57,6.762,10.342
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,3,273,81.355,0.932,-1.427,0.916,0.542,32.884,11.886,18.644
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,4,177,56.178,0.861,1.528,0.927,0.641,22.145,11.251,15.012
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,5,109,46.456,0.92,0.882,0.932,0.454,19.635,7.693,11.781
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,6,212,75.077,0.958,-1.404,0.887,0.505,32.519,9.376,16.429
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,7,334,72.184,0.488,0.736,0.963,0.631,23.149,20.199,20.622
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,8,364,77.598,0.631,1.023,0.948,0.609,25.735,19.957,21.528
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,9,374,93.947,0.903,-0.964,0.912,0.407,35.584,15.267,21.822
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,10,269,72.698,0.818,0.261,0.928,0.553,25.95,14.936,18.507
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,11,404,83.29,0.714,0.823,0.953,0.555,28.429,19.908,22.68
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,12,70,41.213,0.973,-0.552,0.864,0.324,20.36,4.658,9.441
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,13,364,90.77,0.913,-1.384,0.924,0.547,35.891,14.635,21.528
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,14,206,74.391,0.954,-1.048,0.916,0.381,31.481,9.446,16.195
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,15,227,85.077,0.97,0.173,0.873,0.473,36.957,8.978,17.001
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,16,154,73.42,0.981,0.16,0.856,0.489,33.145,6.495,14.003
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,17,612,104.669,0.773,-1.394,0.952,0.619,36.976,23.453,27.915
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,18,562,109.74,0.883,-1.177,0.93,0.515,41.334,19.427,26.75
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,19,17,13.414,0.972,-0.227,0.81,0.63,9.541,2.252,4.652
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,20,315,78.77,0.888,0.646,0.952,0.53,31.235,14.39,20.027
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,21,478,93.012,0.762,0.623,0.954,0.59,32.547,21.059,24.67
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,22,373,79.012,0.762,0.955,0.94,0.598,28.214,18.259,21.793
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,23,570,108.669,0.879,-1.222,0.939,0.556,41.358,19.717,26.94
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,24,356,75.941,0.576,0.075,0.949,0.652,24.774,20.257,21.29
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,25,10,10.414,0.989,-0.161,0.625,0.417,9.957,1.464,3.568
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,26,15,15.0,0.987,-0.155,0.714,0.556,11.352,1.841,4.37
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,27,342,83.012,0.867,1.172,0.932,0.525,31.283,15.61,20.867
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,28,351,76.77,0.763,1.478,0.941,0.637,27.371,17.706,21.14
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,29,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,30,383,81.355,0.586,0.124,0.95,0.617,26.121,21.166,22.083
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,31,439,87.598,0.694,0.637,0.95,0.602,29.443,21.189,23.642
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,32,319,83.361,0.897,0.924,0.927,0.409,32.488,14.354,20.153
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,33,358,78.083,0.718,-0.464,0.95,0.556,26.923,18.741,21.35
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,34,380,83.355,0.718,0.018,0.929,0.603,28.119,19.573,21.996
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,35,45,34.142,0.978,-0.333,0.789,0.378,17.2,3.618,7.569
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,36,529,98.326,0.736,0.982,0.943,0.556,33.702,22.813,25.953
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,37,51,36.213,0.978,0.546,0.85,0.34,17.934,3.713,8.058
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,38,210,62.527,0.864,1.346,0.933,0.577,24.416,12.273,16.352
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,39,12,11.657,0.977,0.856,0.8,0.286,8.726,1.848,3.909
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,40,107,46.042,0.865,-1.202,0.877,0.469,17.594,8.814,11.672
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,41,109,50.349,0.951,1.477,0.858,0.568,22.286,6.921,11.781
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,42,241,64.527,0.819,1.347,0.949,0.618,24.49,14.048,17.517
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,43,179,60.527,0.917,1.242,0.932,0.53,24.986,9.98,15.097
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,44,45,26.971,0.917,0.817,0.918,0.5,12.31,4.898,7.569
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,45,113,47.249,0.88,-1.226,0.897,0.514,18.467,8.772,11.995
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,46,11,9.0,0.978,1.225,0.786,0.458,8.532,1.763,3.742
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,top_right,void,47,36,28.071,0.979,1.299,0.818,0.48,15.403,3.122,6.77
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,part,0,38376,4121.519,0.142,-0.838,0.758,0.698,278.654,275.831,221.047
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,1,150,51.213,0.819,1.157,0.943,0.577,19.651,11.271,13.82
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,2,134,51.799,0.895,-1.313,0.905,0.554,20.793,9.26,13.062
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,3,365,90.426,0.901,-1.464,0.926,0.551,35.168,15.285,21.558
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,4,243,67.042,0.8,-1.533,0.92,0.608,24.216,14.534,17.59
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,5,160,54.87,0.875,0.827,0.947,0.523,21.579,10.459,14.273
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,6,279,82.527,0.937,-1.462,0.921,0.58,33.918,11.846,18.848
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,7,379,78.426,0.501,0.476,0.955,0.607,24.854,21.512,21.967
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,8,417,84.083,0.614,0.837,0.941,0.572,27.369,21.604,23.042
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,9,426,95.154,0.87,-0.971,0.93,0.464,35.35,17.399,23.289
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,10,319,80.527,0.817,0.174,0.922,0.56,28.404,16.377,20.153
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,11,78,41.456,0.973,-0.541,0.867,0.342,21.483,4.981,9.966
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,12,456,87.497,0.641,0.82,0.956,0.582,28.902,22.19,24.096
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,13,410,95.391,0.893,-1.414,0.915,0.553,36.369,16.366,22.848
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,14,250,79.012,0.936,-1.091,0.912,0.424,32.147,11.332,17.841
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,15,182,76.592,0.98,0.137,0.867,0.532,35.663,7.144,15.223
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,16,282,93.527,0.962,0.132,0.901,0.504,39.045,10.616,18.949
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,17,11,10.207,0.967,-0.129,0.917,0.786,7.05,1.787,3.742
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,18,661,108.326,0.749,-1.439,0.948,0.612,37.72,24.983,29.011
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,19,604,114.569,0.885,-1.144,0.932,0.502,43.261,20.155,27.732
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,20,315,83.012,0.907,0.612,0.935,0.477,32.77,13.787,20.027
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,21,468,95.426,0.829,0.606,0.944,0.545,34.87,19.52,24.411
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,22,397,81.598,0.793,0.895,0.945,0.611,30.057,18.328,22.483
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,23,613,114.326,0.886,-1.196,0.942,0.528,43.508,20.21,27.937
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,24,379,79.012,0.547,-0.186,0.948,0.61,25.283,21.162,21.967
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,25,39,29.621,0.985,-0.152,0.83,0.609,17.181,2.968,7.047
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,26,338,82.184,0.878,1.16,0.934,0.545,31.613,15.155,20.745
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,27,368,79.941,0.784,1.458,0.941,0.646,28.815,17.876,21.646
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,28,8,7.207,0.945,-0.399,0.8,0.533,5.663,1.852,3.192
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,29,408,87.255,0.779,0.694,0.934,0.54,30.538,19.133,22.792
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,30,375,82.184,0.508,-0.106,0.933,0.579,25.188,21.704,21.851
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,31,39,29.521,0.978,-0.395,0.78,0.348,16.231,3.379,7.047
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,32,311,84.119,0.908,0.944,0.923,0.401,32.964,13.82,19.899
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,33,488,94.912,0.785,0.977,0.948,0.548,33.728,20.913,24.927
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,34,344,75.841,0.722,-0.596,0.945,0.575,26.424,18.296,20.928
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,35,360,79.598,0.649,-0.062,0.935,0.584,26.12,19.863,21.409
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,36,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,37,14,14.828,0.991,0.584,0.737,0.259,11.586,1.554,4.222
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,38,189,60.284,0.882,1.377,0.94,0.606,23.953,11.279,15.513
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,39,95,48.178,0.962,1.419,0.833,0.495,22.5,6.146,10.998
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,40,81,38.799,0.921,-1.193,0.92,0.529,16.857,6.58,10.155
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,41,199,60.284,0.858,1.39,0.934,0.612,23.536,12.089,15.918
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,42,140,55.87,0.938,1.258,0.897,0.467,23.922,8.323,13.351
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,43,6,4.414,0.987,0.941,0.75,0.3,6.346,1.029,2.764
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,44,84,40.799,0.919,-1.235,0.894,0.519,17.08,6.739,10.342
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,45,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-15-19-731_MV540-H@xWyHvMbxwzDCYCHtB+sRAABP.bmp,bottom_right,void,46,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-15-43-481_MV540-H@xWyHvMbxwzDCYCHtB+sRAABQ.bmp,top_left,part,0,39001,4084.134,0.118,-1.104,0.766,0.683,277.923,275.967,222.84
2024-03-26_13-15-43-481_MV540-H@xWyHvMbxwzDCYCHtB+sRAABQ.bmp,top_left,void,1,59,29.314,0.809,-1.512,0.922,0.702,11.674,6.861,8.667
2024-03-26_13-15-43-481_MV540-H@xWyHvMbxwzDCYCHtB+sRAABQ.bmp,top_left,void,2,81,40.935,0.938,-1.461,0.88,0.579,18.29,6.337,10.155
2024-03-26_13-15-43-481_MV540-H@xWyHvMbxwzDCYCHtB+sRAABQ.bmp,top_left,void,3,185,69.663,0.964,-1.38,0.885,0.482,31.421,8.368,15.348
2024-03-26_13-15-43-481_MV540-H@xWyHvMbxwzDCYCHtB+sRAABQ.bmp,top_left,void,4,181,60.006,0.888,-1.563,0.905,0.603,23.714,10.927,15.181
2024-03-26_13-15-43-481_MV540-H@xWyHvMbxwzDCYCHtB+sRAABQ.bmp,top_left,void,5,143,51.87,0.885,0.884,0.917,0.497,20.654,9.608,13.493
